mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_mean_40,mel_mean_41,mel_mean_42,mel_mean_43,mel_mean_44,mel_mean_45,mel_mean_46,mel_mean_47,mel_mean_48,mel_mean_49,mel_mean_50,mel_mean_51,mel_mean_52,mel_mean_53,mel_mean_54,mel_mean_55,mel_mean_56,mel_mean_57,mel_mean_58,mel_mean_59,mel_mean_60,mel_mean_61,mel_mean_62,mel_mean_63,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,mel_std_40,mel_std_41,mel_std_42,mel_std_43,mel_std_44,mel_std_45,mel_std_46,mel_std_47,mel_std_48,mel_std_49,mel_std_50,mel_std_51,mel_std_52,mel_std_53,mel_std_54,mel_std_55,mel_std_56,mel_std_57,mel_std_58,mel_std_59,mel_std_60,mel_std_61,mel_std_62,mel_std_63,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,spec_centroid,spec_rolloff,spec_bandwidth,zero_crossing_rate,rms,start,end,time_center,abs_start,abs_end,abs_time_center,label,participant
-36.809902,-35.456978,-32.75423,-37.538536,-50.803593,-51.241337,-53.03157,-61.506344,-63.998455,-64.96045,-67.523285,-68.83788,-68.857635,-71.7798,-72.970345,-72.16271,-72.321556,-71.01352,-73.24346,-74.45041,-74.973816,-74.28486,-75.814804,-78.04848,-77.625145,-77.21523,-80.77605,-82.19533,-82.38564,-82.741356,-82.58451,-81.87636,-82.06699,-82.9849,-83.78651,-84.587906,-84.646416,-85.96223,-85.35288,-87.26657,-87.80717,-88.09893,-88.45929,-88.37659,-88.62634,-89.15284,-89.2049,-89.36903,-89.38015,-89.46579,-89.663574,-89.59997,-89.39958,-88.90752,-88.94734,-89.3237,-89.18696,-89.17525,-89.230415,-89.38044,-89.652115,-89.57528,-89.515495,-92.26815,3.24781,3.2508051,2.3334367,2.498365,2.8102202,3.527778,3.9271648,2.973014,3.1832108,2.9724348,3.3555396,3.4651752,3.4266746,3.1300066,3.3286223,3.4681954,3.480335,3.360377,3.044638,3.321946,3.1235285,3.1209698,3.1180735,2.8955452,2.8142412,2.8354409,2.7854738,3.1229036,2.9228415,2.6628077,2.6700373,2.4451947,2.5247638,2.4544847,2.4140291,2.6013474,2.4158072,2.473803,2.3361475,2.1449053,2.3416908,2.322903,2.3243873,2.4296315,2.075429,2.1094577,1.8310714,1.6000926,1.5212879,1.5968803,1.5415733,1.4731137,1.4007096,1.3250861,1.2765765,1.5188813,1.5036664,1.6600796,1.4769894,1.332781,1.1496377,1.0613806,1.0163738,1.2480928,-621.2756,99.30757,44.210674,25.819622,23.303276,18.835428,14.112172,13.694615,6.3802896,2.9123478,0.83051515,2.8069737,0.69505525,7.82311,3.5358908,4.696851,3.1888945,3.3055205,3.2432575,3.122214,2.9735522,3.1063836,3.1530123,3.1623259,3.0124874,2.949161,0.101227924,0.11328751,0.16317114,0.41659364,0.96549374,0.8201113,0.30827203,0.21615054,0.21012422,0.22228347,0.17475615,0.13141686,0.06613113,0.08452816,0.09180549,0.10245941,0.08251941,0.15668634,0.13410461,0.1459269,0.14619796,0.17802073,0.12976567,0.089876264,572.359966868031,395.71632332149073,1586.9013493668883,0.015698638703596286,0.0006410583,360.0,370.0,365.0,401.0,411.0,406.0,pranayama,P6
-36.492264,-35.335827,-32.704044,-37.48515,-49.986954,-51.026356,-53.468723,-62.244705,-64.53217,-65.50163,-68.282486,-69.381516,-68.64677,-71.88926,-73.50611,-72.413765,-71.81955,-70.69411,-73.487175,-74.69767,-74.97907,-74.2674,-75.77751,-77.999756,-77.42521,-77.36793,-80.517296,-82.1062,-82.36591,-82.865105,-82.47835,-81.69695,-82.1007,-82.857605,-84.08715,-84.77331,-84.749626,-85.910835,-85.576004,-87.26183,-87.84719,-88.27871,-88.58592,-88.39811,-88.69074,-89.17173,-89.12456,-89.29049,-89.47054,-89.49153,-89.86909,-89.76254,-89.686424,-88.99217,-89.047165,-89.352585,-89.336075,-89.15799,-89.28947,-89.38757,-89.687454,-89.60573,-89.479996,-92.233795,3.220583,3.4104466,2.5081897,2.5069113,3.0051258,3.1773548,3.9856737,3.1398108,3.2938497,3.1355839,3.3784492,3.5303528,3.2853692,3.1609752,3.1060507,3.4622593,3.3793507,3.4634926,3.1334195,3.2804868,3.381839,3.3759875,3.2506938,3.3189535,2.8753974,3.379168,3.101481,3.0928762,3.1134055,3.0079317,2.673194,2.6909964,2.7973437,2.7979727,2.732174,2.9162672,2.6895807,2.5997179,2.3487217,1.8366416,2.245122,2.2420082,2.2962465,2.2951324,2.0635397,1.8871787,1.7880689,1.7170218,1.6541595,1.5843382,1.4191597,1.5234451,1.3619353,1.368022,1.3428948,1.5892307,1.6562626,1.5507574,1.4180576,1.3894806,1.1497942,1.0232203,0.98462945,1.1936169,-621.7497,99.22089,44.03774,25.744522,23.785624,19.448656,14.845022,14.020165,6.92746,3.250678,0.77593243,2.6984634,0.29500872,8.495423,3.6904185,5.065964,3.8314314,3.545922,3.0981033,3.0535314,3.190862,3.0239806,3.0918984,3.0958478,2.9177299,3.0055895,0.10341697,0.11386006,0.16083594,0.42294824,0.9629697,0.81644756,0.30990767,0.23074403,0.22474895,0.2309887,0.17987053,0.13336565,0.07006097,0.07236208,0.084445626,0.1012964,0.08730292,0.16273524,0.14444028,0.16131158,0.15875587,0.18267383,0.1374646,0.0969759,567.7695135743427,395.11679098390374,1579.3827644851774,0.015459596142691415,0.00064993004,370.0,380.0,375.0,411.0,421.0,416.0,pranayama,P6
-36.486492,-35.432537,-32.831135,-37.473526,-50.59749,-51.44878,-53.700905,-62.193596,-64.10886,-65.04316,-67.86575,-69.14144,-68.81533,-71.80451,-73.26278,-72.48786,-72.196106,-70.84513,-73.14517,-74.57053,-75.04695,-73.82686,-76.00969,-77.62031,-77.443924,-77.55987,-80.6294,-81.684105,-81.720505,-82.537605,-82.233055,-81.420555,-81.85311,-82.449615,-83.84258,-84.52146,-84.22641,-85.55923,-85.53216,-86.918106,-86.96083,-87.78887,-88.18992,-88.29673,-88.594406,-88.83933,-89.15908,-89.11397,-89.00312,-89.21369,-89.6536,-89.675964,-89.62192,-88.92352,-88.82975,-89.04725,-88.86802,-88.88825,-88.98341,-89.1644,-89.37106,-89.28245,-89.24938,-91.964165,3.0559373,3.2900245,2.6113815,2.5223212,2.9728003,3.3861847,4.017033,2.9333947,3.1214952,3.048568,3.1745362,3.4464426,2.881956,3.0150242,2.9814723,3.3915167,3.2865496,3.1791868,2.8734515,3.0676036,3.2314048,3.270814,3.3908575,3.1946697,3.0665245,3.4058697,3.1213691,2.9358566,2.9447405,2.7297828,2.566522,2.4384716,2.481389,2.5551739,2.7236674,2.6608973,2.4457128,2.332917,2.1747737,2.050505,1.9851745,2.0452588,2.0081995,1.8916988,1.7318268,1.6023431,1.7025284,1.5199152,1.4732139,1.4677553,1.4268384,1.3870716,1.3761989,1.2907826,1.4141598,1.4623721,1.5557392,1.461091,1.542201,1.418062,1.2727101,1.1887465,1.3083541,1.5913261,-620.3462,98.33863,43.486748,25.775238,23.935833,18.948164,14.576043,13.823242,6.696961,3.3844671,0.84346455,2.8678083,0.73261404,6.6098504,4.258687,4.619707,4.1387515,3.2873738,3.1649141,2.9252877,3.045892,3.0386987,3.0880158,2.979908,2.9735718,2.8804183,0.09687008,0.106287025,0.15480351,0.40092582,0.9561944,0.8333131,0.31247836,0.22267948,0.22578679,0.24324532,0.19205816,0.13929524,0.06402404,0.06777168,0.08312482,0.10560405,0.09449976,0.14842576,0.12698676,0.15005916,0.15723796,0.19722761,0.15712138,0.10863526,583.6616112773117,406.4579443699246,1609.7388444879298,0.01574168902262181,0.0006454583,380.0,390.0,385.0,421.0,431.0,426.0,pranayama,P6
-36.68837,-34.85443,-32.569138,-37.286407,-49.958374,-51.07945,-53.21584,-60.92571,-62.90893,-63.38621,-65.29688,-65.78926,-66.48794,-68.80771,-69.35664,-69.217575,-69.86805,-68.89484,-70.32595,-71.05327,-71.31941,-70.83716,-71.76203,-73.28139,-73.32597,-73.714935,-75.62995,-76.9038,-77.745415,-78.18242,-78.39213,-77.77411,-77.734146,-78.28966,-79.34422,-79.6838,-80.03458,-81.30795,-81.5561,-82.94353,-83.78415,-84.6416,-85.22455,-85.36881,-85.93056,-86.63272,-86.90445,-87.142006,-87.27064,-87.56772,-88.09714,-88.05705,-88.080315,-87.55676,-86.92969,-86.646805,-86.139465,-85.793915,-86.16292,-86.52975,-86.9182,-87.315445,-87.1219,-89.62989,3.2097979,3.232455,2.4590313,2.519522,2.903611,3.3070734,3.7270372,3.3784802,4.0478783,4.441618,5.233891,5.5450544,5.1044135,5.9894295,5.7000422,5.583501,5.7598133,5.033274,5.169909,5.501151,5.9903197,6.114324,6.7479596,7.2271085,6.746993,6.1028676,6.8334413,6.790827,6.1509347,5.7725453,5.7589664,5.766669,5.86529,5.9051237,6.368487,6.233014,5.7719927,5.881097,5.4151173,5.200582,5.2188067,5.0362563,4.794152,4.5282044,4.2212386,4.0553164,3.7620203,3.5928903,3.3731203,3.2787187,3.0980408,3.0743299,2.921063,3.0691948,3.7150376,4.3335433,4.788946,4.8916097,4.6719794,4.6322527,4.302834,4.2179494,4.424304,4.7600875,-598.6475,96.94305,35.13645,21.998148,24.947098,16.666325,13.936148,13.771475,5.4846954,4.4170113,1.5951605,4.603122,0.18694155,28.051582,11.886115,12.859464,8.0012045,5.7475257,5.322534,4.377352,4.4260798,4.4315777,4.379759,4.0335507,4.3350472,3.263865,0.097637616,0.11389146,0.18136373,0.5179288,0.9777447,0.7953715,0.2872134,0.23730056,0.24466392,0.24754435,0.19129317,0.13290694,0.07659856,0.09009688,0.10941257,0.096353546,0.066528365,0.14968437,0.14273375,0.16744915,0.17768079,0.19704385,0.1440781,0.09496354,756.2219224655163,990.9020514609919,1770.3956906621454,0.017371936629930394,0.0006596507,390.0,400.0,395.0,431.0,441.0,436.0,pranayama,P6
-36.635166,-28.442347,-26.186308,-31.810993,-17.678871,-22.135454,-34.23907,-28.765846,-43.571262,-36.432655,-36.938263,-47.941063,-37.820744,-45.164093,-47.017197,-43.891632,-53.56136,-39.14005,-42.251858,-56.07178,-50.854103,-57.14629,-49.761646,-54.628635,-50.498222,-59.631905,-63.624477,-60.985306,-60.97307,-63.742786,-65.49196,-65.01288,-64.80281,-62.3696,-62.704456,-56.579384,-52.03497,-51.763783,-57.060894,-65.21713,-70.43619,-71.125275,-68.33663,-67.694336,-65.55614,-71.595665,-73.68826,-74.71158,-79.32407,-86.53872,-87.256096,-84.46194,-79.48548,-75.99025,-77.10267,-76.92744,-78.5652,-78.41753,-72.79697,-69.84645,-78.48655,-85.42012,-84.79123,-89.124626,3.128695,3.2201035,2.6482804,2.7519596,9.652224,8.502385,7.3634233,10.396132,6.5946155,11.863763,11.390143,13.922275,15.247088,12.934179,12.011375,11.771259,12.50344,15.413404,13.847741,10.394978,10.3523445,6.4773946,8.32107,6.310238,9.998801,7.1649575,6.521155,7.82903,7.6516604,7.6936107,6.8703494,6.757826,7.0602612,6.8528495,6.8957505,8.97832,10.305363,10.092833,8.183249,7.470251,8.081402,10.379378,9.737984,7.854385,10.722155,9.679487,6.100812,6.1621814,4.9643745,2.7112699,2.9933534,5.4600315,5.6453643,7.0891166,6.9812703,7.488807,5.4822116,4.0892825,6.0511155,7.0345674,5.6565585,5.3800616,6.0362477,3.5647721,-472.28244,131.76813,16.32923,22.800724,11.737077,-10.530711,6.6178293,13.699691,-14.517608,-0.85625666,-10.870158,6.52968,-15.167376,56.61297,11.284547,10.191528,9.41149,13.652011,13.567336,4.6543584,5.5736504,5.9424906,8.491033,5.7633405,5.354262,7.7333775,0.9206208,0.31655356,0.04491606,0.1278421,0.19112583,0.05067205,0.04355708,0.121072754,0.039953295,0.08252103,0.10880133,0.3327199,0.24274302,0.17025444,0.086666234,0.23327655,0.27399093,0.12268638,0.050365932,0.06188589,0.04941281,0.13878153,0.17181335,0.13289097,745.4976586193116,918.6833852958237,1383.055862416447,0.027923796403712297,0.003911574,410.0,420.0,415.0,451.0,461.0,456.0,chanting,P6
-36.515526,-27.165596,-25.207762,-30.741993,-22.481459,-27.104162,-32.640835,-30.08377,-43.07878,-31.720005,-33.185715,-33.759876,-27.7504,-36.045784,-38.3478,-38.384914,-40.519386,-30.434996,-35.023758,-39.6751,-38.83271,-47.656578,-45.858532,-51.324753,-50.199284,-58.22233,-59.91515,-58.531086,-59.945164,-61.668095,-61.908085,-61.239544,-61.673443,-60.514633,-58.712315,-54.65059,-51.164516,-54.701168,-56.286644,-60.200188,-62.101612,-60.785046,-59.262226,-61.35711,-60.497616,-66.04778,-73.48967,-76.86372,-79.501816,-83.03993,-78.13968,-69.24778,-67.07976,-68.716385,-67.79827,-68.92206,-70.03149,-65.43845,-66.3984,-68.606834,-73.584785,-73.74232,-76.308586,-81.95673,3.150566,5.5439377,4.726391,4.0680556,15.757426,13.584922,11.386258,15.213779,9.478494,16.153225,14.490396,14.580098,18.81589,15.661327,16.64425,16.484653,15.601148,19.944347,17.935093,18.55359,18.640244,12.17586,12.863112,10.713527,11.720095,8.470751,8.009504,8.787348,8.175193,8.207693,7.4576616,7.381575,7.720232,7.850302,9.360065,11.502362,12.566101,10.858246,9.842603,8.873321,8.967706,10.708667,11.616015,11.742493,11.484852,8.317044,6.5269103,8.6893635,8.23608,6.7790794,6.9419494,7.9062443,8.304034,7.749875,7.9258814,7.2586756,7.8387666,9.310296,8.646561,8.089261,5.9564395,7.022269,6.122463,4.25551,-431.4988,122.59372,19.831156,7.4223824,-4.767509,-17.525965,6.345241,22.617039,-14.055536,5.9929724,-9.16728,0.76883537,0.59310395,72.06598,28.15147,8.697769,12.650918,12.237675,18.294716,5.554519,6.0618224,9.534674,4.3214946,9.153903,5.647277,8.043218,0.7623513,0.33844274,0.092559956,0.28668436,0.5785546,0.25053817,0.13306834,0.2514321,0.103170425,0.13950646,0.29293206,0.24530222,0.38362342,0.18475775,0.122792736,0.307656,0.27109092,0.29352546,0.17679287,0.18983433,0.10118106,0.096760474,0.17842522,0.1525491,1127.799403184793,1671.3712546222448,1692.0784788583462,0.045829330408932716,0.0050506014,420.0,430.0,425.0,461.0,471.0,466.0,chanting,P6
-36.82127,-30.116951,-27.625334,-33.901592,-21.094244,-23.826382,-37.599426,-30.846737,-41.404827,-39.197815,-37.73516,-52.48732,-43.465683,-47.929043,-55.602894,-49.108788,-56.598843,-48.139256,-48.20127,-61.774204,-54.65223,-56.59617,-49.840004,-52.429016,-60.40986,-64.825714,-61.317524,-63.667553,-63.97899,-68.41179,-68.50541,-66.80909,-65.101524,-59.96,-61.19849,-56.03434,-52.6183,-53.90252,-61.14711,-66.9981,-72.88848,-73.23763,-70.48867,-66.092926,-64.36347,-71.61153,-76.170074,-79.01051,-80.21749,-82.68024,-85.84383,-84.029526,-78.238556,-79.40607,-81.43385,-80.06334,-80.612366,-79.202255,-74.30542,-71.6608,-78.44878,-85.51475,-85.31216,-88.122215,2.9943771,3.4763355,3.0375109,3.4450908,13.67861,11.9095335,7.6132355,11.994433,8.661397,11.981786,11.946365,8.675767,13.217584,11.841843,10.310288,11.140194,7.8926673,12.775597,12.211019,5.399137,8.999349,7.3058033,10.352801,9.423794,7.9978404,6.5704904,8.163618,7.296923,7.3890514,6.746361,6.7440715,6.6341004,7.0324283,8.263969,8.617945,10.953487,12.102502,11.212783,9.630518,8.997445,7.4124465,8.88979,8.662727,9.571233,11.113398,8.848828,5.584009,6.7657104,6.1032457,4.8114824,4.7038445,5.780324,6.9419136,6.0426445,5.940102,7.627349,6.610298,5.7566895,7.3288894,7.2798696,4.9409294,4.3268957,5.5530343,4.082907,-487.6044,124.470406,17.227468,28.38057,16.696833,-8.425566,6.5505424,10.655948,-13.890999,-7.4752164,-10.548527,10.321917,-10.701288,52.918194,18.88009,11.860722,6.213653,7.0817432,12.984771,6.341038,3.5110364,8.442768,8.348795,8.150186,4.5896697,5.869815,0.82199293,0.4636437,0.09564105,0.17494896,0.19379377,0.08941101,0.052590914,0.123504646,0.08880418,0.042209398,0.0433323,0.21392904,0.34003446,0.27317566,0.14165445,0.33006442,0.34836006,0.17890438,0.09536733,0.080779724,0.10491608,0.090943396,0.07275464,0.120031916,806.4541488775668,1239.358244362674,1467.7755430196842,0.02521275920823666,0.0035037992,430.0,440.0,435.0,471.0,481.0,476.0,chanting,P6
-36.282494,-27.004665,-24.894217,-29.864504,-19.230816,-23.51378,-31.467842,-27.743896,-41.982346,-28.73612,-30.260336,-33.67441,-25.855719,-34.15489,-37.983288,-36.979534,-40.982853,-28.861572,-33.333412,-41.123478,-38.329823,-45.933765,-43.120884,-50.32494,-49.804527,-58.725174,-59.737095,-58.54326,-60.117973,-61.72018,-62.40569,-61.029682,-61.134693,-60.513958,-57.08107,-52.390785,-50.61032,-54.882107,-57.98052,-60.759144,-62.655045,-59.89776,-58.9016,-60.274864,-55.585575,-62.176914,-72.95955,-80.71461,-85.09014,-84.9261,-79.70012,-69.51636,-66.669334,-70.53131,-69.5933,-69.64911,-69.86706,-66.856804,-66.31729,-67.679115,-74.055176,-74.82444,-76.72486,-82.119545,3.0896378,4.533233,4.146604,3.9068346,14.813296,12.914628,10.121697,13.693731,8.437481,15.068506,15.025955,13.657985,18.24492,15.9692335,14.888009,15.13976,14.08636,18.754242,17.728909,18.689192,19.2967,12.091166,12.64496,10.730938,11.491063,8.464849,7.9214664,8.661409,8.351984,8.006139,7.272406,7.3538256,7.8547745,7.7867928,9.511288,11.74214,11.910871,10.097873,9.021004,8.520488,9.101709,10.673889,11.441057,11.037219,11.37314,8.808402,5.2642074,4.535966,4.573369,4.502014,6.489013,7.7327228,7.922592,6.589158,6.359595,6.732152,8.062476,9.10094,7.9176397,7.2300634,5.162431,5.753652,5.2104115,2.9787128,-428.29517,128.73247,19.972828,8.261156,-4.511486,-20.59074,7.477298,20.719225,-16.29639,6.2017894,-12.884212,2.168553,2.5660024,69.12756,23.209515,10.8366165,12.989084,13.334242,16.876015,5.2208047,6.520687,9.891321,3.910916,8.757927,4.7292733,6.279836,0.81714815,0.21641824,0.06836352,0.2894575,0.52998424,0.15734343,0.10112064,0.18112643,0.073040895,0.17632274,0.24419197,0.34263155,0.35225046,0.11089115,0.12240407,0.28652737,0.334849,0.23459499,0.13364038,0.13661832,0.12039441,0.12176603,0.16714571,0.14771506,980.8634554419815,1285.422312300609,1557.8204879684915,0.03955417995939675,0.0059195575,440.0,450.0,445.0,481.0,491.0,486.0,chanting,P6
-35.906784,-30.752384,-28.570004,-34.043297,-26.319677,-28.646187,-40.45947,-35.802174,-44.464233,-41.764248,-41.450344,-54.65741,-48.227406,-53.32528,-59.416885,-55.999645,-61.36583,-52.223476,-52.939205,-61.275894,-54.68805,-57.634445,-52.89683,-55.273422,-59.393696,-63.09162,-61.641308,-63.943527,-63.251957,-67.531815,-68.069016,-67.30649,-66.09433,-62.089787,-62.999474,-58.24832,-56.48591,-59.223263,-66.394356,-70.59661,-74.09183,-73.79517,-73.804146,-68.84085,-67.03899,-73.82147,-77.39336,-81.10105,-83.208206,-83.58539,-85.95483,-85.64604,-80.68814,-81.18178,-83.24107,-82.36346,-82.95284,-82.42626,-77.20497,-75.143196,-80.01972,-87.0135,-87.56987,-89.58405,3.2554119,4.004571,3.9547231,3.7679088,17.456537,15.423422,8.416122,12.749011,7.4089465,12.603164,13.303363,6.6579766,10.513945,9.04889,9.566592,10.74708,6.83526,11.237455,11.127367,5.931093,9.660399,7.270742,10.2664175,8.259303,6.8594146,5.523082,6.734187,6.0757213,6.848417,6.2149563,5.5651474,5.6318655,7.28606,9.500751,8.935143,12.703092,14.872903,13.762253,9.840978,8.077344,5.479401,6.504543,6.9998827,10.718326,12.661208,9.87259,8.073567,5.2879415,4.4626603,4.1463313,2.8047266,3.4820702,5.724235,4.9997115,4.116967,5.863727,5.5366464,4.773075,8.2997055,9.628132,6.628631,2.8425949,3.2682893,2.6133177,-505.2668,122.7136,14.182034,27.100752,21.357658,-0.00044353158,8.103346,7.9857492,-12.347096,-6.448002,-9.423656,10.551951,-6.180469,53.291504,11.272637,10.0621605,8.152217,7.5097513,13.297372,4.703124,4.867877,8.986492,9.444409,11.04786,5.98786,8.974036,0.23213957,0.6942561,0.31741723,0.14168152,0.33707967,0.335525,0.16810504,0.1067746,0.13837738,0.10889501,0.08290524,0.07683229,0.12970269,0.41648835,0.1807637,0.18598795,0.43379688,0.43160254,0.23183367,0.15474555,0.14627017,0.1518988,0.13032858,0.10963422,734.1955969152634,1088.3760173470127,1435.7876260362536,0.022914098752900233,0.00321546,450.0,460.0,455.0,491.0,501.0,496.0,chanting,P6
-33.834312,-26.015192,-24.409916,-29.041773,-15.7463455,-20.801176,-29.901516,-24.822927,-41.100674,-28.796345,-30.259752,-32.733307,-24.062466,-33.266922,-37.191288,-36.08528,-39.867477,-27.071423,-31.906658,-44.279842,-42.197044,-48.627934,-44.174843,-49.722458,-47.137943,-56.818985,-58.516777,-56.31798,-57.857925,-59.724487,-62.28354,-60.51556,-60.148678,-59.02988,-57.898296,-54.465332,-48.15502,-46.553143,-52.870197,-58.46657,-62.144394,-59.114246,-57.871243,-62.48255,-58.940075,-61.75872,-68.73312,-74.55541,-72.51476,-77.06806,-79.53309,-76.80755,-74.316216,-71.164795,-69.96485,-71.02445,-71.4368,-66.51161,-64.63978,-67.269196,-73.48162,-77.89683,-76.719925,-77.78333,6.286107,4.3721504,3.4586365,3.2240307,10.247131,8.99903,7.183362,9.218679,7.1845474,10.7021,10.829445,11.420602,13.405167,12.251133,12.237373,12.204378,13.273259,13.915451,12.667473,17.311176,16.589857,10.2425785,9.406285,7.718204,7.9190354,5.5953617,6.04209,6.4274707,5.8962245,5.5238857,4.805377,5.121177,5.8207192,6.4195724,6.435475,7.948067,9.22472,9.547207,8.329077,7.6059012,7.5185776,7.171922,7.809205,7.3603683,8.449445,7.1092663,8.914861,5.0599914,5.52798,4.0344973,2.2415357,4.012356,4.3908787,5.4475217,4.577603,5.035983,6.5358887,8.061974,6.4101257,4.5953016,3.8904276,3.5406961,3.213851,3.2967854,-420.80118,129.94516,18.235868,14.185135,-3.2185931,-21.842966,8.376796,15.548063,-12.347573,4.049916,-9.198126,4.310077,-9.895856,49.633736,16.521048,8.327316,11.789532,12.287432,13.227087,4.8519816,11.809887,7.1692195,4.93438,5.0900545,3.8671563,5.8506746,0.8941466,0.24898113,0.051574774,0.19296126,0.3414244,0.10517486,0.08912325,0.17569995,0.068697765,0.17420812,0.20641893,0.405868,0.27705175,0.14368503,0.12746805,0.22008087,0.2674945,0.21391252,0.12080531,0.12321515,0.121669225,0.1730471,0.16399325,0.17626315,894.8070282917013,1050.5305385368329,1476.174850050855,0.03562640479988399,0.0058209053,460.0,470.0,465.0,501.0,511.0,506.0,chanting,P6
-34.30841,-29.070171,-27.38591,-32.880787,-26.463417,-29.742672,-36.988853,-34.439903,-45.50436,-41.69262,-42.13603,-48.36125,-42.46815,-48.829556,-49.9898,-48.38105,-55.565998,-46.5073,-49.430115,-53.067467,-49.71613,-54.95788,-51.258972,-56.91262,-57.437145,-62.33158,-64.76906,-63.334034,-64.52251,-67.14114,-68.02837,-67.25973,-67.031494,-64.41767,-64.44377,-61.60645,-58.509678,-57.397346,-60.074947,-66.70828,-71.43753,-71.43255,-69.32609,-66.629555,-63.94131,-68.21044,-73.71223,-79.6276,-80.49619,-82.38841,-82.18911,-79.64543,-78.52266,-80.11501,-79.03178,-77.4622,-77.953186,-76.31433,-73.889496,-75.027336,-80.671364,-82.2781,-83.25053,-85.54303,6.3368278,5.965684,4.8899465,4.455726,16.084227,13.890879,12.132597,16.446688,10.600224,16.191555,15.318524,15.722789,18.688417,15.267803,17.579779,16.684212,15.591823,18.179739,16.4098,20.14173,19.406115,13.790365,14.815296,11.299424,11.918244,10.124497,10.185734,11.280365,10.704346,10.032752,9.474342,9.608767,9.488058,10.281071,11.250878,13.999177,15.632367,15.304783,13.026942,11.160918,10.69696,11.698526,13.266188,12.959601,14.635763,13.755997,9.982897,5.0492463,4.8629813,4.0600204,4.352604,8.944577,9.310628,7.0963135,8.204875,9.178221,9.979132,11.106325,9.2146015,7.0319867,4.6848884,6.1926537,4.459864,1.276211,-486.271,120.56873,19.911,23.159363,8.76096,-5.05315,12.162771,12.639104,-10.092482,-1.0834839,-8.543411,7.2277975,-5.8285174,80.423615,22.402819,17.156685,12.558723,17.11627,16.602962,4.862366,8.802471,10.739726,8.429508,10.966212,4.8514013,9.615506,0.35618293,0.6728432,0.25140134,0.12837344,0.38138515,0.4050867,0.17541738,0.16611704,0.21890394,0.11611928,0.119883396,0.105917856,0.2812127,0.40992537,0.20948294,0.14890954,0.38093504,0.4097894,0.2285057,0.16206957,0.14753795,0.15169626,0.13300209,0.10562978,807.385308773322,1134.115338602088,1470.7105757827505,0.030715269721577725,0.0037238824,470.0,480.0,475.0,511.0,521.0,516.0,chanting,P6
